Turn,Depth,Player,Move,FEN,Score_Tot,Score_Mov,Score_Tablero,Score_regreso,Score_Is_Check,Score_Check_Mate,Score_Is_Attacking,Score_Is_Castling,Score_Is_Attacked,Score_Estoy_Jaque,Score_Late_Move,Score_Early_Move,Score_Evitar_Empate,Score_Buscar_Empate,Move_Ant,Pieza,Estoy_Jaque,List_Possible_Squares,List_Attacks,Hist_Turn
31,0,True,g1e2,r3kbr1/4ppp1/2n5/pQPp3p/8/4PPPB/PP2N3/1RB1K2R b Kq - 1 16,121.57068356697468,0.0,120,0,0,0,1.5,0,-0.0,0,0,0,0,0,g3h2,N,False,"[2, 6, 18, 22, 27, 29]","[2, 22]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('g1e2')]"
31,0,True,e1f2,r3kbr1/4ppp1/2n5/pQPp3p/8/4PPPB/PP3K2/1RB3NR b q - 1 16,120.01082425506327,-4.0,120,0,0,0,4.0,0,0.0,0,0,0,0,0,g3h2,K,False,"[4, 5, 6, 12, 14, 20, 21, 22]","[6, 20, 21, 22]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('e1f2')]"
31,0,True,e1e2,r3kbr1/4ppp1/2n5/pQPp3p/8/4PPPB/PP2K3/1RB3NR b q - 1 16,117.02695539794026,-5.0,120,0,0,0,2.0,0,0.0,0,0,0,0,0,g3h2,K,False,"[3, 4, 5, 11, 13, 19, 20, 21]","[20, 21]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('e1e2')]"
31,0,True,e1d2,r3kbr1/4ppp1/2n5/pQPp3p/8/4PPPB/PP1K4/1RB3NR b q - 1 16,117.00392011724541,-5.0,120,0,0,0,2.0,0,0.0,0,0,0,0,0,g3h2,K,False,"[2, 3, 4, 10, 12, 18, 19, 20]","[2, 20]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('e1d2')]"
31,0,True,e1f1,r3kbr1/4ppp1/2n5/pQPp3p/8/4PPPB/PP6/1RB2KNR b q - 1 16,117.00361294278298,-4.0,120,0,0,0,1.0,0,0.0,0,0,0,0,0,g3h2,K,False,"[4, 6, 12, 13, 14]",[6],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('e1f1')]"
31,0,True,e1d1,r3kbr1/4ppp1/2n5/pQPp3p/8/4PPPB/PP6/1RBK2NR b q - 1 16,116.01293244837751,-5.0,120,0,0,0,1.0,0,0.0,0,0,0,0,0,g3h2,K,False,"[2, 4, 10, 11, 12]",[2],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('e1d1')]"
31,0,True,c1d2,r3kbr1/4ppp1/2n5/pQPp3p/8/4PPPB/PP1B4/1R2K1NR b Kq - 1 16,123.0541207455703,0.0,120,0,0,0,3.0,0,-0.0,0,0,0,0,0,g3h2,B,False,"[2, 4, 18, 20, 25, 32]","[4, 20, 32]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('c1d2')]"
31,0,True,b1a1,r3kbr1/4ppp1/2n5/pQPp3p/8/4PPPB/PP6/R1B1K1NR b Kq - 1 16,122.04293076187155,0.0,120,0,0,0,2.0,0,-0.0,0,0,0,0,0,g3h2,R,False,"[1, 2, 8]","[2, 8]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('b1a1')]"
31,0,True,g3g4,r3kbr1/4ppp1/2n5/pQPp3p/6P1/4PP1B/PP6/1RB1K1NR b Kq - 0 16,114.55029163013916,0.5,120,0,0,0,1.0,0,-7.0,0,0,0,0,0,g3h2,P,False,"[37, 39]",[39],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('g3g4')]"
31,0,True,f3f4,r3kbr1/4ppp1/2n5/pQPp3p/5P2/4P1PB/PP6/1RB1K1NR b Kq - 0 16,121.02868174914585,1.0,120,0,0,0,0.0,0,-0.0,0,0,0,0,0,g3h2,P,False,"[36, 38]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('f3f4')]"
31,0,True,e3e4,r3kbr1/4ppp1/2n5/pQPp3p/4P3/5PPB/PP6/1RB1K1NR b Kq - 0 16,116.53729354296595,2.5,120,0,0,0,1.0,0,-7.0,0,0,0,0,0,g3h2,P,False,"[35, 37]",[35],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('e3e4')]"
31,0,True,b2b3,r3kbr1/4ppp1/2n5/pQPp3p/8/1P2PPPB/P7/1RB1K1NR b Kq - 0 16,121.00251908174603,1.0,120,0,0,0,0.0,0,-0.0,0,0,0,0,0,g3h2,P,False,"[24, 26]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('b2b3')]"
31,0,True,a2a3,r3kbr1/4ppp1/2n5/pQPp3p/8/P3PPPB/1P6/1RB1K1NR b Kq - 0 16,121.02289539501227,1.0,120,0,0,0,0.0,0,-0.0,0,0,0,0,0,g3h2,P,False,[25],[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('a2a3')]"
31,0,True,b2b4,r3kbr1/4ppp1/2n5/pQPp3p/1P6/4PPPB/P7/1RB1K1NR b Kq - 0 16,108.53862857929012,0.5,120,0,0,0,2.0,0,-14.0,0,0,0,0,0,g3h2,P,False,"[32, 34]","[32, 34]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('b2b4')]"
31,0,True,a2a4,r3kbr1/4ppp1/2n5/pQPp3p/P7/4PPPB/1P6/1RB1K1NR b Kq - 0 16,121.55416914667852,0.5,120,0,0,0,1.0,0,-0.0,0,0,0,0,0,g3h2,P,False,[33],[33],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('a2a4')]"
33,0,True,c6e8,r2kQbr1/4ppp1/8/p1Pp3p/8/4PPPB/PP6/1RB1K1NR b K - 2 17,91.12080062380578,-0.5,150,0,3,0,1.6,0,-62.99999999999999,0,0,0,0,0,c5d4,Q,False,"[24, 33, 42, 51, 52, 53, 59, 61]","[52, 53, 59, 61]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('b5c6'), Move.from_uci('e8d8'), Move.from_uci('c6e8')]"
33,0,True,c6c8,r1Qk1br1/4ppp1/8/p1Pp3p/8/4PPPB/PP6/1RB1K1NR b K - 2 17,27.634020360627183,-1.0,150,0,3,0,1.6,0,-125.99999999999999,0,0,0,0,0,c5d4,Q,False,"[23, 30, 34, 37, 40, 42, 44, 49, 50, 51, 56, 57, 59]","[23, 34, 56, 59]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('b5c6'), Move.from_uci('e8d8'), Move.from_uci('c6c8')]"
33,0,True,c6a8,Q2k1br1/4ppp1/8/p1Pp3p/8/4PPPB/PP6/1RB1K1NR b K - 0 17,202.2494833645109,-2.0,200,0,3,0,1.2000000000000002,0,-0.0,0,0,0,0,0,c5d4,Q,False,"[32, 35, 40, 42, 48, 49, 57, 58, 59]","[32, 35, 59]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('b5c6'), Move.from_uci('e8d8'), Move.from_uci('c6a8')]"
33,0,True,c6d7,r2k1br1/3Qppp1/8/p1Pp3p/8/4PPPB/PP6/1RB1K1NR b K - 2 17,1091.6814019139408,0.0,150,0,3,1000,1.6,0,-62.99999999999999,0,0,0,0,0,c5d4,Q,False,"[23, 24, 30, 33, 35, 37, 42, 43, 44, 48, 49, 50, 52, 58, 59, 60]","[23, 35, 52, 59]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('b5c6'), Move.from_uci('e8d8'), Move.from_uci('c6d7')]"
33,0,True,c6c7,r2k1br1/2Q1ppp1/8/p1Pp3p/8/4PPPB/PP6/1RB1K1NR b K - 2 17,92.52640237417596,0.5,150,0,3,0,2.0,0,-62.99999999999999,0,0,0,0,0,c5d4,Q,False,"[22, 29, 32, 34, 36, 41, 42, 43, 48, 49, 51, 52, 57, 58, 59]","[22, 32, 34, 52, 59]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('b5c6'), Move.from_uci('e8d8'), Move.from_uci('c6c7')]"
33,0,True,c6b7,r2k1br1/1Q2ppp1/8/p1Pp3p/8/4PPPB/PP6/1RB1K1NR b K - 2 17,151.6999376461023,0.0,150,0,0,0,1.6,0,-0.0,0,0,0,0,0,c5d4,Q,False,"[9, 17, 25, 33, 35, 40, 41, 42, 48, 50, 51, 52, 56, 57, 58]","[9, 35, 52, 56]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('b5c6'), Move.from_uci('e8d8'), Move.from_uci('c6b7')]"
33,0,True,c6h6,r2k1br1/4ppp1/7Q/p1Pp3p/8/4PPPB/PP6/1RB1K1NR b K - 2 17,87.23737181798501,-1.0,150,0,0,0,1.2000000000000002,0,-62.99999999999999,0,0,0,0,0,c5d4,Q,False,"[20, 29, 38, 39, 40, 41, 42, 43, 44, 45, 46, 54, 55, 63]","[20, 39, 54]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('b5c6'), Move.from_uci('e8d8'), Move.from_uci('c6h6')]"
33,0,True,c6g6,r2k1br1/4ppp1/6Q1/p1Pp3p/8/4PPPB/PP6/1RB1K1NR b K - 2 17,89.54420905967852,0.5,150,0,0,0,2.0,0,-62.99999999999999,0,0,0,0,0,c5d4,Q,False,"[1, 10, 19, 22, 28, 30, 37, 38, 39, 40, 41, 42, 43, 44, 45, 47, 53, 54, 55]","[1, 22, 39, 53, 54]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3'), Move.from_uci('c8h3'), Move.from_uci('f1h3'), Move.from_uci('h8g8'), Move.from_uci('f2g2'), Move.from_uci('d8c7'), Move.from_uci('g2e2'), Move.from_uci('c7g3'), Move.from_uci('h2g3'), Move.from_uci('c6c5'), Move.from_uci('d4c5'), Move.from_uci('b8c6'), Move.from_uci('e2b5'), Move.from_uci('a7a5'), Move.from_uci('b5c6'), Move.from_uci('e8d8'), Move.from_uci('c6g6')]"
